Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,label
49.0, Private,13.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,48.0, United-States,0
40.0, Private,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,12.0, United-States,0
37.0, Private,9.0, Separated, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States,0
23.0, ?,13.0, Never-married, ?, Own-child, White, Male,0.0,0.0,50.0, United-States,0
28.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,1
27.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
34.0, Self-emp-inc,11.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
49.0, Private,5.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,45.0, United-States,0
41.0, Private,10.0, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
28.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,21.0, United-States,0
38.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,1
47.0, State-gov,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,1740.0,40.0, United-States,0
28.0, Local-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0, State-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,50.0, United-States,1
41.0, Federal-gov,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
50.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,36.0, United-States,1
73.0, Self-emp-not-inc,9.0, Widowed, Craft-repair, Not-in-family, White, Male,0.0,0.0,24.0, United-States,0
21.0, Private,10.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, Outlying-US(Guam-USVI-etc),0
38.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
64.0, ?,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,2.0, United-States,0
47.0, Private,10.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
52.0, Private,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,15024.0,0.0,60.0, Canada,1
24.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
44.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
27.0, Private,4.0, Divorced, Machine-op-inspct, Unmarried, White, Male,0.0,974.0,40.0, United-States,0
61.0, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,60.0, United-States,1
58.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,40.0, United-States,1
51.0, Private,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,1564.0,43.0, United-States,1
49.0, Private,10.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,55.0, England,0
23.0, Private,10.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,20.0, United-States,0
19.0, Private,11.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
21.0, Private,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,53.0, United-States,0
56.0, Private,7.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
35.0, Private,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
37.0, Federal-gov,10.0, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,20.0, United-States,0
41.0, Private,16.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,50.0, United-States,1
30.0, Private,7.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0, Private,16.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,20.0, ?,0
47.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
59.0, Self-emp-inc,6.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,2559.0,50.0, United-States,1
55.0, Private,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,32.0, United-States,0
22.0, ?,11.0, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0.0,0.0,20.0, United-States,0
31.0, Private,6.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
30.0, Private,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386.0,0.0,40.0, United-States,1
24.0, Private,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,48.0, United-States,0
49.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
23.0, Private,4.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,25.0, Germany,0
50.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
38.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
20.0, Self-emp-not-inc,10.0, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,20.0, South,0
49.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1
45.0, Private,9.0, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,50.0, South,0
46.0, Federal-gov,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States,1
19.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,0
31.0, Federal-gov,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, Cuba,0
38.0, Private,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
56.0, Self-emp-not-inc,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1
24.0, Private,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States,0
58.0, Local-gov,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,0
28.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
22.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
46.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
30.0, Private,1.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, Mexico,0
56.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45.0, United-States,1
32.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?,0
56.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,44.0, United-States,1
50.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, ?,9.0, Separated, ?, Unmarried, Black, Female,0.0,0.0,30.0, United-States,0
30.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
24.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
42.0, Federal-gov,11.0, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,0
31.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
18.0, Private,7.0, Never-married, Sales, Own-child, Other, Female,0.0,0.0,20.0, ?,0
46.0, Private,6.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, Ecuador,0
31.0, Private,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,65.0, United-States,1
38.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688.0,0.0,40.0, United-States,1
44.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
55.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2415.0,50.0, United-States,1
19.0, Private,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,0
45.0, Private,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,1
50.0, Self-emp-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,70.0, United-States,0
53.0, Private,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Dominican-Republic,0
41.0, Self-emp-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,65.0, United-States,1
45.0, Private,10.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
21.0, Private,6.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,39.0, United-States,0
37.0, Private,13.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,40.0, United-States,1
42.0, Federal-gov,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
37.0, Self-emp-not-inc,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,30.0, United-States,0
46.0, Private,13.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,1590.0,40.0, ?,0
45.0, Self-emp-not-inc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,0
32.0, Private,10.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0
30.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,0
57.0, ?,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,80.0, United-States,1
37.0, Private,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,56.0, United-States,0
18.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States,0
32.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
43.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
46.0, Private,14.0, Divorced, Prof-specialty, Unmarried, White, Female,6497.0,0.0,50.0, United-States,0
36.0, ?,9.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,28.0, United-States,0
33.0, Private,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
48.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
34.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Female,0.0,0.0,40.0, United-States,0
34.0, Local-gov,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,50.0, United-States,1
33.0, Private,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
36.0, Private,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,60.0, Germany,0
23.0, Private,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,1669.0,55.0, United-States,0
39.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
22.0, Private,12.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States,0
19.0, Private,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,20.0, United-States,0
47.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,45.0, United-States,1
46.0, Private,11.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
47.0, Private,14.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,6.0, United-States,0
47.0, Self-emp-not-inc,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States,1
52.0, Local-gov,10.0, Divorced, Transport-moving, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
38.0, Self-emp-not-inc,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico,0
58.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
32.0, Private,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico,0
54.0, Self-emp-not-inc,11.0, Married-civ-spouse, Tech-support, Other-relative, White, Female,0.0,0.0,10.0, United-States,0
20.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,25.0, United-States,0
25.0, Private,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,48.0, United-States,0
25.0, Self-emp-not-inc,5.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,15.0, United-States,0
36.0, State-gov,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,1876.0,44.0, United-States,0
69.0, Self-emp-not-inc,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,30.0, United-States,0
28.0, Private,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,45.0, United-States,1
20.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,0
21.0, Private,4.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
21.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,32.0, United-States,0
25.0, ?,12.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,13.0, United-States,0
39.0, Private,9.0, Married-civ-spouse, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, United-States,0
34.0, Private,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,1
33.0, Local-gov,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
47.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,1
29.0, Private,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
48.0, Private,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,89.0, United-States,0
42.0, Self-emp-inc,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,60.0, United-States,1
29.0, Private,7.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
34.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
20.0, Private,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States,0
41.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
45.0, Private,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,1876.0,50.0, United-States,0
22.0, ?,11.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,0
23.0, Private,9.0, Divorced, Handlers-cleaners, Own-child, White, Male,0.0,0.0,44.0, United-States,0
19.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,38.0, United-States,0
24.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0
20.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,30.0, ?,0
32.0, Private,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
52.0, Private,14.0, Divorced, Prof-specialty, Unmarried, White, Male,15020.0,0.0,50.0, United-States,1
36.0, Private,9.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,60.0, United-States,1
18.0, Private,6.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,30.0, United-States,0
27.0, Private,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
26.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,0
52.0, Private,12.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,32.0, United-States,0
24.0, Private,10.0, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Mexico,0
42.0, Federal-gov,9.0, Divorced, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
39.0, Private,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688.0,0.0,60.0, United-States,1
20.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,35.0, United-States,0
20.0, State-gov,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,10.0, United-States,0
39.0, Private,9.0, Widowed, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40.0, ?,0
68.0, ?,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States,0
35.0, Private,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,48.0, United-States,0
54.0, Private,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,8.0, United-States,0
20.0, Private,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,15.0, United-States,0
64.0, ?,1.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
36.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,47.0, United-States,0
44.0, Self-emp-inc,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, ?,0
38.0, Private,10.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,2258.0,55.0, United-States,1
22.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
56.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,0
24.0, Self-emp-not-inc,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,75.0, United-States,0
22.0, Private,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
21.0, Private,10.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,30.0, United-States,0
42.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
41.0, Local-gov,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,55.0, United-States,0
19.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,34095.0,0.0,20.0, United-States,0
